INTERFACE_TYPE,ITEM_CLASS,ITEM_CODE,ITEM_SPEC,ITEM_UNITS,ITEM_NAME,INSUR_CODE,INSUR_NAME,OPER,VSDATE,ORGAN_ID,INSUR_XZ,UPLOADPB,INSUR_LEVEL
GZYB,A,120501006190,20mg:1ml浙江仙琚,支,黄体酮针,10108421000361000003,黄体酮注射液,罗爱群,,20150918004715,,,甲类
GZYB,A,120501006190,20mg:1ml*10浙江仙琚,盒,黄体酮针,10108421000361000003,黄体酮注射液,罗爱群,,20150918004716,,,甲类
GZYB,A,120501007190,25mg:1ml上海通用,支,丙酸睾酮针,10008310000342000003,丙酸睾酮注射液,罗爱群,,20150918004717,,,甲类
GZYB,A,120501007190,25mg:1ml*10上海通用,盒,丙酸睾酮针,10008310000342000003,丙酸睾酮注射液,罗爱群,,20150918004718,,,甲类
GZNH,A,011001005020,0.1g*100扬州市星斗,瓶,吗啉胍片,1,予以支付,罗爱群,,,,,
GZNH,A,011001005020,0.1g扬州市星斗,片,吗啉胍片,1,予以支付,罗爱群,,,,,
GZNH,A,030201003190,50mg东北制药,支,哌替啶针,1,予以支付,罗爱群,,,,,
GZNH,A,030901001020,10mg*100北京中新制,瓶,谷维素片,1,予以支付,罗爱群,,,,,
GZNH,A,030901001020,10mg北京中新制,片,谷维素片,1,予以支付,罗爱群,,,,,
GZNH,A,200301014600,4g国药集团三,盒,金霉素眼膏,1,予以支付,罗爱群,,,,,
GZNH,B,252101001630,6g江阴天江,袋,丹皮颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252101003630,6g江阴天江,袋,黄柏颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252101005630,15g江阴天江,袋,合欢皮颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252101007630,10g江阴天江,袋,地骨皮颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252601001630,15g江阴天江,袋,败酱草颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252601002630,10g江阴天江,袋,荆芥颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252601009630,15g江阴天江,袋,茵陈颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252901002630,10g江阴天江,袋,野菊花颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252901004630,10g江阴天江,袋,生蒲黄颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252901005630,10g江阴天江,袋,款冬花颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252901008630,10g江阴天江,袋,炒蒲黄颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253201002630,10g江阴天江,袋,桑寄生颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253301005630,6g江阴天江,袋,阿胶颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501002630,10g江阴天江,袋,知母颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501006630,10g江阴天江,袋,延胡索颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501007630,10g江阴天江,袋,续断颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501018630,10g江阴天江,袋,桑枝颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501021630,10g江阴天江,袋,前胡颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501022630,10g江阴天江,袋,百合颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501027630,10g江阴天江,袋,黄芪颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501029630,10g江阴天江,袋,何首乌颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501036630,10g江阴天江,袋,当归颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501037630,10g江阴天江,袋,丹参颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501039630,6g江阴天江,袋,川芎颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501043630,15g江阴天江,袋,板蓝根颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501044630,6g江阴天江,袋,白芷颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501045630,10g江阴天江,袋,白鲜皮颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501046630,10g江阴天江,袋,白术颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501047630,10g江阴天江,袋,白芍颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501048630,10g江阴天江,袋,白前颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501049630,10g江阴天江,袋,巴戟天颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253601008630,10g江阴天江,袋,连翘颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253601009630,10g江阴天江,袋,路路通颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253601010630,10g江阴天江,袋,麦芽颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253601011630,10g江阴天江,袋,米仁颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253601012630,10g江阴天江,袋,女贞子颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253601013630,10g江阴天江,袋,山楂颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253601015630,10g江阴天江,袋,蛇床子颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,340101045010,1g安徽益生源,克,枣仁,1,予以支付,罗爱群,,,,,
GZNH,B,340201085010,1g*1000安徽益生源,袋,香附,1,予以支付,罗爱群,,,,,
GZNH,B,253501009630,10g江阴天江,袋,威灵仙颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501003630,10g江阴天江,袋,泽泻颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253601018630,10g江阴天江,袋,杏仁颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501017630,10g江阴天江,袋,山药颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253201001630,15g江阴天江,袋,大活血颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501032630,6g江阴天江,袋,防风颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501038630,10g江阴天江,袋,肉苁蓉颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253601020630,10g江阴天江,袋,枣仁颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253301002630,3g江阴天江,袋,鸡内金颗粒,1,予以支付,罗爱群,,,,,
GZNH,B,253301004630,10g江阴天江,袋,炒鳖甲颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,341111005010,1g*1000安徽益生源,袋,瞿麦,1,予以支付,罗爱群,,,,,
GZNH,B,340201085010,1g安徽益生源,克,香附,1,予以支付,罗爱群,,,,,
GZNH,B,341111013010,1g*1000国产,袋,生艾叶,1,予以支付,罗爱群,,,,,
GZNH,B,341111005010,1g安徽益生源,克,瞿麦,1,予以支付,罗爱群,,,,,
GZNH,B,340701006010,1g安徽益生源,克,佩兰,1,予以支付,罗爱群,,,,,
GZNH,B,340701006010,1g*1000安徽益生源,袋,佩兰,1,予以支付,罗爱群,,,,,
GZNH,A,100101004020,2.5mg亚邦医药股,片,肾上腺色腙片,1,予以支付,罗爱群,,,,,
GZNH,A,100101004020,2.5mg*100亚邦医药股,瓶,肾上腺色腙片,1,予以支付,罗爱群,,,,,
GZNH,B,252101002630,10g江阴天江,袋,蒌皮颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252101004630,3g江阴天江,袋,厚朴颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252101006630,10g江阴天江,袋,杜仲颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252201002630,10g江阴天江,袋,五灵脂颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252302001630,30g江阴天江,袋,石膏颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,A,040201008A30,10g江苏济川药,支,利多卡因胶浆,1,予以支付,罗爱群,,,,,
GZNH,A,040201008A30,10g*6江苏济川药,盒,利多卡因胶浆,1,予以支付,罗爱群,,,,,
GZNH,B,340101045010,1g*1000安徽益生源,袋,枣仁,1,予以支付,罗爱群,,,,,
GZNH,B,340201018010,1g*1000安徽益生源,袋,川牛漆,1,予以支付,罗爱群,,,,,
GZNH,B,340201018010,1g*10江阴天江,袋,川牛漆,1,予以支付,罗爱群,,,,,
GZNH,B,340201018010,1g安徽益生源,克,川牛漆,1,予以支付,罗爱群,,,,,
GZNH,B,340201022010,1g*10江阴天江,袋,大云,1,予以支付,罗爱群,,,,,
GZNH,B,252201001630,3g江阴天江,袋,紫河车颗粒剂,3,不予支付,罗爱群,,,,,
GZNH,A,120301001860,1支丹麦诺和,支,诺和针(一次性无菌注射针),3,不予支付,罗爱群,,,,,
GZNH,B,253501028630,10g江阴天江,袋,黄精颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501031630,10g江阴天江,袋,茯苓颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501023630,10g江阴天江,袋,麦冬颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501011630,10g江阴天江,袋,天花粉颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501024630,10g江阴天江,袋,苦参颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253601006630,10g江阴天江,袋,覆盆子颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253501033630,6g江阴天江,袋,法半夏颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252302002630,30g江阴天江,袋,煅牡蛎颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252302003630,30g江阴天江,袋,煅龙骨颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252601003630,10g江阴天江,袋,墨旱莲颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252601004630,15g江阴天江,袋,蒲公英颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252601005630,10g江阴天江,袋,茜草颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252601006630,10g江阴天江,袋,生艾叶颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252601007630,15g江阴天江,袋,仙鹤草颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252601008630,15g江阴天江,袋,益母草颗粒剂,1,予以支付,罗爱群,,,,,
GZYB,H,150100085,袋,袋,Rh阴性去白细胞全血400ml,61012040750000000000,去白细胞RH阴性全血,刘芳,,150100085,,,乙类
GZYB,D,210200001c,/,次,磁共振平扫同时增强扫描加收50%,62021020000104000000,磁共振平扫（增强扫描加收）,刘芳,,210200001c,,,特殊检查
GZNH,A,010701003250,0.15g*100杭州民生,瓶,利福平胶囊Ⅱ,1,予以支付,罗爱群,,,,,
GZYB,H,150100083,袋,袋,Rh阴性去白细胞全血200ml,61012040750000000000,去白细胞RH阴性全血,刘芳,,150100083,,,乙类
GZYB,H,150100084,袋,袋,Rh阴性去白细胞全血300ml,61012040750000000000,去白细胞RH阴性全血,刘芳,,150100084,,,乙类
GZNH,A,130401016020,5mg华中药业,片,维生素B2片,1,予以支付,罗爱群,,,,,
GZNH,A,030301004190,2ml*10海南制药厂,盒,复方氨林巴比妥针,1,予以支付,罗爱群,,,,,
GZNH,A,010701003250,0.15g杭州民生,粒,利福平胶囊Ⅱ,1,予以支付,罗爱群,,,,,
GZNH,A,180201003290,0.4g:10ml*6江苏吴中医,盒,匹多莫德口服溶液,3,不予支付,罗爱群,,,,,
GZNH,A,030301004190,2ml海南制药厂,支,复方氨林巴比妥针,1,予以支付,罗爱群,,,,,
GZNH,A,200101013620,500g自贡鸿鹤,瓶,碘化钾,3,不予支付,罗爱群,,,,,
GZYB,B,340201017010,1g*1000国产,袋,赤芍,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004285,,,甲类
GZYB,B,340201016010,1g国产,克,柴胡,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004286,,,甲类
GZYB,B,340201016010,1g安徽益生源,克,柴胡,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004287,,,甲类
GZYB,B,340201016010,1g*1000国产,袋,柴胡,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004288,,,甲类
GZYB,B,340201016010,1g*1000安徽益生源,袋,柴胡,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004289,,,甲类
GZYB,B,340201015010,1g国产,克,苍术,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004290,,,甲类
GZYB,B,340201015010,1g*1000国产,袋,苍术,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004291,,,甲类
GZYB,B,340201014010,1g国产,克,_蓄,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004292,,,甲类
GZYB,B,340201014010,1g*1000国产,袋,_蓄,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004293,,,甲类
GZYB,B,340201013010,1g国产,克,半夏,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004294,,,甲类
GZYB,B,340201013010,1g*1000国产,袋,半夏,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004295,,,甲类
GZYB,B,340201012010,1g国产,克,板蓝根,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004296,,,甲类
GZYB,B,340201012010,1g*1000国产,袋,板蓝根,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004297,,,甲类
GZYB,B,340201010010,1g国产,克,百部,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004298,,,甲类
GZYB,B,340201010010,1g*1000国产,袋,百部,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004299,,,甲类
GZYB,B,340201008010,1g国产,克,白芷,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004300,,,甲类
GZYB,B,340201008010,1g*1000国产,袋,白芷,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004301,,,甲类
GZYB,B,340201007010,1g国产,克,白鲜皮,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004302,,,甲类
GZYB,B,340201007010,1g*1000国产,袋,白鲜皮,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004303,,,甲类
GZYB,B,340201006010,1g国产,克,白术,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004304,,,甲类
GZYB,B,340201006010,1g*1000国产,袋,白术,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004305,,,甲类
GZYB,B,340201005010,1g国产,克,白芍,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004306,,,甲类
GZYB,B,340201005010,1g*1000国产,袋,白芍,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004307,,,甲类
GZYB,B,340201004010,1g国产,克,白前,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150917004308,,,甲类
GZYB,A,080501006610,3g*10先声药业,盒,蒙脱石散剂,10015800000778000004,蒙脱石散,罗爱群,,20150918004568,,,甲类
GZYB,A,080501006610,3g先声药业,袋,蒙脱石散剂,10015800000778000004,蒙脱石散,罗爱群,,20150918004569,,,甲类
GZYB,A,080501007610,6袋:(a剂+b剂)北京舒泰神,盒,聚乙二醇电解质散剂,11115700000774010004,复方聚乙二醇电解质散,罗爱群,,20150918004570,,,乙类
GZYB,A,080601001250,0.25g*5内蒙古双奇,盒,乳杆菌活菌胶囊,11120540001169000002,阴道用乳杆菌活菌胶囊,罗爱群,,20150918004572,,,乙类
GZYB,A,080601002630,1g*15北京韩美,盒,枯草杆菌肠球菌二联活菌多维颗粒,11115900000784000001,枯草杆菌、肠球菌二联活菌制剂,罗爱群,,20150918004573,,,乙类
GZYB,A,080601002630,1g北京韩美,包,枯草杆菌肠球菌二联活菌多维颗粒,11115900000784000001,枯草杆菌、肠球菌二联活菌制剂,罗爱群,,20150918004574,,,乙类
GZYB,A,080601004250,0.25g安阳源首,粒,蜡样芽孢杆菌活菌胶囊,19199999990001000001,医保不予支付的西药费用,罗爱群,,20150918004575,,,非医保
GZYB,A,080601003020,0.32g*24扬州星斗,盒,蜡样芽孢杆菌活菌片,19199999990001000001,医保不予支付的西药费用,罗爱群,,20150918004576,,,非医保
GZYB,A,080601004250,0.25g*20安阳源首,盒,蜡样芽孢杆菌活菌胶囊,19199999990001000001,医保不予支付的西药费用,罗爱群,,20150918004577,,,非医保
GZYB,A,080601003020,0.32g扬州星斗,片,蜡样芽孢杆菌活菌片,19199999990001000001,医保不予支付的西药费用,罗爱群,,20150918004578,,,非医保
GZYB,A,080601005610,0.25g*6法国,盒,布拉氏酵母菌散,19199999990001000001,医保不予支付的西药费用,罗爱群,,20150918004579,,,非医保
GZYB,A,080701001180,40mg哈尔滨三联,支,复方甘草酸苷粉针,11115100000793010031,注射用复方甘草酸苷,罗爱群,,20150918004580,,,乙类
GZYB,A,080701002180,2.5g武汉启瑞,支,门冬氨酸鸟氨酸粉针,11115100000798000002,注射用门冬氨酸鸟氨酸,罗爱群,,20150918004581,,,乙类
GZYB,A,080701003290,100ml湖南中南,瓶,乳果糖口服溶液,11115100000800000008,乳果糖口服溶液,罗爱群,,20150918004582,,,乙类
GZYB,A,080701005190,500mg:5ml*5意大利基诺,盒,腺苷蛋氨酸针,11115100000803000002,腺苷蛋氨酸,罗爱群,,20150918004583,,,乙类
GZYB,A,080701005190,500mg:5ml意大利基诺,支,腺苷蛋氨酸针,11115100000803000002,腺苷蛋氨酸,罗爱群,,20150918004584,,,乙类
GZYB,A,080701006180,100u*10国药容生,盒,辅酶A粉针,11118400000998000002,注射用辅酶A,罗爱群,,20150918004585,,,乙类
GZYB,A,080701006180,100u*10马鞍山丰原,盒,辅酶A粉针,11118400000998000002,注射用辅酶A,罗爱群,,20150918004586,,,乙类
GZYB,A,080701006180,100u国药容生,支,辅酶A粉针,11118400000998000002,注射用辅酶A,罗爱群,,20150918004587,,,乙类
GZYB,A,080701006180,100u马鞍山丰原,支,辅酶A粉针,11118400000998000002,注射用辅酶A,罗爱群,,20150918004588,,,乙类
GZYB,A,080701007190,5g:20ml*5上海信谊,盒,精氨酸针,10115100000789000003,盐酸精氨酸注射液,罗爱群,,20150918004589,,,甲类
GZYB,A,010105002190,8万u:2ml河南天方,支,庆大霉素针Ⅰ,10001130000061000017,硫酸庆大霉素注射液,罗爱群,,20150916003582,,,甲类
GZYB,A,010105002190,8万u:2ml济南利民制,支,庆大霉素针Ⅰ,10001130000061000017,硫酸庆大霉素注射液,罗爱群,,20150916003583,,,甲类
GZYB,A,010106001020,0.25g*100开封制药,瓶,土霉素片Ⅰ,10101150000072000019,土霉素片,罗爱群,,20150916003584,,,甲类
GZYB,A,010106001020,0.25g开封制药,片,土霉素片Ⅰ,10101150000072000019,土霉素片,罗爱群,,20150916003585,,,甲类
GZYB,A,010106002020,0.25g*100广东华南,瓶,四环素片Ⅰ,10101150000071000002,四环素片,罗爱群,,20150916003586,,,甲类
GZYB,A,010106002020,0.25g*100山西天源,瓶,四环素片Ⅰ,10101150000071000002,四环素片,罗爱群,,20150916003587,,,甲类
GZYB,A,010106002020,0.25g广东华南,片,四环素片Ⅰ,10101150000071000002,四环素片,罗爱群,,20150916003588,,,甲类
GZYB,A,010106002020,0.25g山西天源,片,四环素片Ⅰ,10101150000071000002,四环素片,罗爱群,,20150916003589,,,甲类
GZYB,A,010106003020,0.1g*100江苏联环,瓶,多西环素片Ⅰ,10101150000070000013,盐酸多西环素片,罗爱群,,20150916003590,,,甲类
GZYB,A,010106003020,0.1g江苏联环,片,多西环素片Ⅰ,10101150000070000013,盐酸多西环素片,罗爱群,,20150916003591,,,甲类
GZYB,A,010106005270,0.1g*12上海信宜,盒,多西环素胶丸Ⅰ,10101150000070000012,盐酸多西环素胶丸,罗爱群,,20150916003592,,,甲类
GZYB,A,010106004250,0.1g*6湖南康哲,盒,多西环素胶囊Ⅰ,10101150000070000001,多西环素,罗爱群,,20150916003593,,,甲类
GZYB,A,010107001190,0.25g:2ml*10上海现代,盒,氯霉素针Ⅱ,10101140000068000002,氯霉素注射液,罗爱群,,20150916003598,,,甲类
GZYB,A,010107001190,0.25g:2ml上海现代,支,氯霉素针Ⅱ,10101140000068000002,氯霉素注射液,罗爱群,,20150916003599,,,甲类
GZYB,A,010108001090,0.5g*3江苏恒瑞,盒,克拉霉素缓释片Ⅰ,11101160000078000001,克拉霉素,罗爱群,,20150916003606,,,乙类
GZYB,A,010108003180,0.25g湖南中南,支,红霉素粉针Ⅰ,10001160000075010005,注射用乳糖酸红霉素,罗爱群,,20150916003641,,,甲类
GZYB,A,010108004630,0.1g*6海口奇力,盒,阿奇霉素颗粒Ⅱ,10001160000074000016,阿奇霉素颗粒,罗爱群,,20150916003644,,,甲类
GZYB,A,010108004630,0.1g海口奇力,袋,阿奇霉素颗粒Ⅱ,10001160000074000016,阿奇霉素颗粒,罗爱群,,20150916003646,,,甲类
GZYB,A,080101002180,40mg山东瑞阳,支,泮托拉唑钠针,11115122000745010040,注射用泮托拉唑钠,罗爱群,,20150916004244,,,乙类
GZYB,A,230301058250,0.4g*24浙江大德,盒,鲜益母草胶囊,29199999990001000001,医保不予支付的中成药费用,罗爱群,,20150918005106,,,非医保
GZYB,A,230301059250,0.4g*60山东步长,盒,消乳散结胶囊,21104400000936000002,消乳散结胶囊,罗爱群,,20150918005107,,,乙类
GZYB,A,230301060630,2g*6江苏济川,盒,小儿豉翘清热颗粒,21101130000036000002,小儿豉翘清热颗粒,罗爱群,,20150918005108,,,乙类
GZYB,A,230301061630,6g*10天圣制药,盒,小儿肺咳颗粒,21101650000243000003,小儿肺咳颗粒,罗爱群,,20150918005109,,,乙类
GZYB,A,230301062660,2g*15黄石燕舞,盒,小儿咳喘灵泡腾颗粒,29199999990001000001,医保不予支付的中成药费用,罗爱群,,20150918005110,,,非医保
GZYB,A,230301063610,0.3g*8山东方健,盒,小儿牛黄清心散,21101630000220000001,小儿牛黄清心散,罗爱群,,20150918005111,,,乙类
GZYB,A,230301064630,6g*10江西倍肯,盒,小儿热速清颗粒,21101120000027000002,小儿热速清颗粒,罗爱群,,20150918005112,,,乙类
GZYB,A,230301065390,10ml*10湖南新汇,盒,小儿智力糖浆,29199999990001000001,医保不予支付的中成药费用,罗爱群,,20150918005113,,,非医保
GZYB,A,230301066250,0.3g*16四川省天基,盒,小金胶囊,21102200000816000007,小金胶囊,罗爱群,,20150918005114,,,乙类
GZYB,A,230301067630,5g*12四川志远,盒,辛芩颗粒,20106200000965000006,辛芩颗粒,罗爱群,,20150918005115,,,甲类
GZYB,A,230301068630,9g*9西安兆兴,盒,新生化颗粒,21104120000880000001,新生化颗粒（片）,罗爱群,,20150918005116,,,乙类
GZYB,A,230301069250,0.4g*20河南福森,盒,炎宁胶囊,29199999990001000001,医保不予支付的中成药费用,罗爱群,,20150918005117,,,非医保
GZYB,A,230301070630,15g*9广西万寿堂,盒,伊血安颗粒,29199999990001000001,医保不予支付的中成药费用,罗爱群,,20150918005118,,,非医保
GZYB,A,230301071020,1片*60四平吉特,盒,益气补血片,29199999990001000001,医保不予支付的中成药费用,罗爱群,,20150918005119,,,非医保
GZYB,A,230301072610,0.5g*8牡丹江灵泰,盒,婴儿保肺宁,29199999990001000001,医保不予支付的中成药费用,罗爱群,,20150918005120,,,非医保
GZYB,F,331203008,/,次,输精管结扎术,69033120401900000000,阴茎静脉结扎术,刘芳,,331203008,,,非医保
GZYB,C,250203047,/,次,抗凝血酶ATⅢ测定,60025020304900000000,凝血酶抗凝血酶Ⅲ复合物测定(TAT),刘芳,,250203047,,,甲类
GZYB,C,250203065,/,次,纤维蛋白(原)降解产物FDP,60025020306500000000,纤维蛋白(原)降解产物测定(FDP),刘芳,,250203065,,,甲类
GZYB,C,250203066,/,次,DD-二聚体测定,60025020306600000000,血浆D-二聚体测定    (D-Dimer),刘芳,,250203066,,,甲类
GZYB,D,270300004,/,/,骨髓组织活检验查与诊断,60027030000400000000,骨髓组织活检检查与诊断,刘芳,,270300004,,,甲类
GZYB,D,310300053,/,次,眼底照相,69031030005300000000,眼底照相,刘芳,,310300053,,,非医保
GZYB,F,331519012,/,每指,指关节成形术,60033151901200000000,指关节成形术,刘芳,,331519012,,,甲类
GZYB,Z,110100001b,/,张,磁卡,69090000000100000000,医保自费其他诊疗费,刘芳,,110100001b,,,非医保
GZYB,D,D000000034,/,次,婴儿游泳,69090000000100000000,医保自费其他诊疗费,刘芳,,D000000034,,,非医保
GZYB,I,I000000012,25g,/,造口护肤粉,69090000000100000000,医保自费其他诊疗费,刘芳,,I000000012,,,非医保
GZYB,Z,140100006,/,次,特需家化,69090000000100000000,医保自费其他诊疗费,刘芳,,140100006,,,非医保
GZYB,Z,48000013,/,/,病案复印费,69090000000100000000,医保自费其他诊疗费,刘芳,,48000013,,,非医保
GZYB,A,010103004170,0.6g华北制药,支,阿莫西林钠克拉维酸钾粉针Ⅰ,11101111500015010036,注射用阿莫西林钠克拉维酸钾,罗爱群,,20150916003561,,,乙类
GZYB,A,010103006170,1g辉瑞制药,支,头胞哌酮钠舒巴坦钠针Ⅱ,11101112320045000007,注射用头孢哌酮钠舒巴坦钠,罗爱群,,20150916003570,,,乙类
GZYB,A,010104001170,0.5g住友制药,支,美罗培南粉针Ⅲ,11101120000056000002,注射用美罗培南,罗爱群,,20150916003572,,,乙类
GZYB,A,010104002170,0.5g杭州默沙东,支,亚胺培南西司他丁钠Ⅲ,11101120000058000007,注射用亚胺培南西司他丁钠,罗爱群,,20150916003576,,,乙类
GZYB,A,010104003180,0.5g山东罗欣,支,氨曲南针Ⅲ,11101190000087000028,注射用氨曲南,罗爱群,,20150916003577,,,乙类
GZYB,A,010105001190,0.2g:2ml*10齐鲁制药,盒,阿米卡星针Ⅰ,10001130000060000033,硫酸阿米卡星注射液,罗爱群,,20150916003578,,,甲类
GZYB,A,010105001190,0.2g:2ml齐鲁制药,支,阿米卡星针Ⅰ,10001130000060000033,硫酸阿米卡星注射液,罗爱群,,20150916003579,,,甲类
GZYB,A,010105002190,8万u:2ml*10河南天方,盒,庆大霉素针Ⅰ,10001130000061000017,硫酸庆大霉素注射液,罗爱群,,20150916003580,,,甲类
GZYB,A,010105002190,8万u:2ml*10济南利民制,盒,庆大霉素针Ⅰ,10001130000061000017,硫酸庆大霉素注射液,罗爱群,,20150916003581,,,甲类
GZYB,A,230301074250,0.25g*24云南植物,盒,云南红药胶囊,21107110001014000002,云南红药胶囊,罗爱群,,20150918005121,,,乙类
GZYB,A,230301076630,2g*16湖北汇瑞,盒,智杞颗粒,29199999990001000001,医保不予支付的中成药费用,罗爱群,,20150918005122,,,非医保
GZNH,B,252601010630,10g江阴天江,袋,淫羊藿颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252801001630,10g江阴天江,袋,菟丝子颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252901003630,6g江阴天江,袋,辛于花颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252901001630,10g江阴天江,袋,银花颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252901006630,6g江阴天江,袋,菊花颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,252901007630,6g江阴天江,袋,红花颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253001001630,10g江阴天江,袋,藿香颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253001002630,10g江阴天江,袋,紫苏叶颗粒剂,1,予以支付,罗爱群,,,,,
GZNH,B,253101001630,10g江阴天江,袋,钩藤颗粒剂,1,予以支付,罗爱群,,,,,
